gender,major,program,GPA
Male,PhD,CHD,8.163203869784887
Female,B.Tech,CSE,6.517979505664024
Male,B.Tech,CHD,6.476836808230662
Male,B.Tech,ECE,8.045230576984594
Male,B.Tech,CSE,6.972820677671398
Female,MS,ECE,7.259092517178189
Female,MS,ECE,7.281923954209047
Female,B.Tech,ECE,8.436806664312046
Male,MS,CSE,8.40034950116352
Female,MS,CSE,8.432710414638715
Female,MS,ECE,7.727500254558525
Male,B.Tech,ECE,6.248329129885916
Male,B.Tech,ECE,7.777902365074505
Male,MS,ECE,6.901456430445425
Female,PhD,ECE,7.6746563136391215
Male,B.Tech,CSE,7.868605604722753
Male,MS,CND,7.780822204816495
Female,MS,CSE,8.481601647482526
Female,B.Tech,ECE,8.019180702813145
Male,B.Tech,CSE,7.961180746383544
Male,B.Tech,CSE,7.0554867352132975
Male,MS,ECE,6.93850105707201
Male,B.Tech,CSE,7.448911723193334
Male,PhD,CHD,8.153675573072416
Female,B.Tech,CSE,8.248925634590028
Female,PhD,ECE,7.853053073449394
Male,MS,CSE,8.75629630743791
Male,MS,CSE,8.224700817056283
Female,B.Tech,ECE,7.139994217516823
Female,MS,CSE,7.9482070946434815
Male,PhD,CND,8.496944476385039
Male,MS,CHD,7.6092902460004215
Male,PhD,CHD,8.698178881073133
Male,PhD,ECE,9.538818679150104
Male,B.Tech,ECE,7.992989737261661
Female,B.Tech,ECE,7.815741678742459
Female,B.Tech,CSE,6.946410976257044
Male,PhD,CSE,7.91708226431969
Female,B.Tech,CSE,8.709042154620269
Male,B.Tech,CSE,7.910376438403975
Male,B.Tech,ECE,5.535877809829857
Male,B.Tech,ECE,7.117996454606737
Male,MS,CHD,7.628169803129532
Male,B.Tech,CSE,5.522054623186139
Male,B.Tech,CSE,5.9913200626096454
Male,B.Tech,CSE,7.235072878029811
Female,B.Tech,ECE,5.980549720188439
Male,B.Tech,CND,7.441520385964421
Female,B.Tech,ECE,6.8292527815031345
Male,PhD,CSE,8.85456640813652
Female,B.Tech,ECE,8.70233599534798
Male,MS,CHD,7.099696084441611
Male,B.Tech,ECE,6.972391311707843
Male,MS,CSE,7.893234482042181
Male,PhD,CHD,8.10016555635877
Female,B.Tech,ECE,7.527367443128906
Female,B.Tech,CND,8.690647093021157
Female,B.Tech,CHD,7.8912006013769584
Male,B.Tech,CHD,6.169578520440051
Male,B.Tech,ECE,6.572567280379053
Male,B.Tech,ECE,6.545001511741592
Female,B.Tech,ECE,7.927596956077485
Male,B.Tech,CHD,5.553150321741141
Male,B.Tech,ECE,6.38909415613
Male,B.Tech,ECE,5.838159132253906
Female,MS,CND,6.862344722112494
Male,B.Tech,ECE,7.624363166386617
Male,B.Tech,CND,6.154447766794646
Female,B.Tech,CHD,7.8898441817901075
Male,PhD,CND,8.25567402888375
Male,B.Tech,CSE,6.909928069537461
Female,B.Tech,CHD,6.019790888292394
Other,B.Tech,ECE,6.659191587094508
Male,B.Tech,CND,8.167884176819653
Female,PhD,CHD,8.032284356790433
Male,B.Tech,ECE,6.156174472362595
Male,MS,CND,7.992662482515496
Male,B.Tech,CSE,5.7148837565680175
Male,MS,ECE,8.14621412959305
Male,B.Tech,ECE,7.81677195915799
Male,B.Tech,ECE,6.671861182470475
Female,B.Tech,CSE,7.2837057395708635
Female,MS,CSE,8.553952115689334
Female,B.Tech,ECE,5.288199846318693
Female,B.Tech,CHD,7.5151812278458845
Male,B.Tech,ECE,7.266276073708149
Female,B.Tech,CHD,5.817473844621918
Female,B.Tech,ECE,6.200221630508927
Female,MS,CND,8.374231710166423
Male,MS,ECE,7.54418517360256
Male,B.Tech,ECE,6.11870644160184
Other,PhD,CSE,9.29178106428715
Other,B.Tech,ECE,4.6122206635036225
Female,B.Tech,ECE,8.28207351088773
Female,B.Tech,ECE,7.0689353066407685
Female,PhD,CSE,8.607363402076928
Female,MS,ECE,9.29852819467189
Male,B.Tech,CND,6.779673666975083
Female,MS,CHD,9.61153238642526
Female,MS,CND,7.459279073445121
Female,PhD,ECE,8.446218295189627
Female,B.Tech,CSE,6.977248546040036
Female,B.Tech,CSE,7.348459472069814
Female,B.Tech,CSE,7.814242466724277
Female,B.Tech,CSE,6.132862236697076
Male,B.Tech,CHD,7.211199920652033
Female,MS,ECE,8.16611783439222
Male,MS,ECE,8.700641219818522
Male,B.Tech,ECE,7.04953743386232
Male,PhD,CHD,9.615805190742407
Male,MS,ECE,8.472969659138322
Female,B.Tech,CSE,6.262133734724274
Other,MS,CSE,7.765167777177159
Male,PhD,CHD,8.521702540579554
Female,B.Tech,CND,6.406566254919832
Female,PhD,CND,9.117176450854513
Male,MS,CHD,8.70640649377656
Male,MS,CND,7.5240671461685436
Male,B.Tech,CSE,7.032403196591322
Male,B.Tech,CND,5.833677708960997
Female,MS,CND,7.303767043822451
Female,MS,CSE,7.159944708477055
Female,MS,ECE,9.376554335044045
Male,B.Tech,CSE,6.188397643512129
Male,B.Tech,ECE,7.214061938250422
Male,B.Tech,CSE,6.352481153388291
Male,B.Tech,ECE,7.567117189590388
Male,B.Tech,CSE,7.645752166047499
Female,B.Tech,CSE,7.535780972523991
Male,B.Tech,ECE,7.4751599196964245
Male,MS,ECE,8.413011249892456
Male,B.Tech,CSE,6.24853562985693
Male,B.Tech,CSE,8.923454154933143
Male,B.Tech,CSE,8.216534362807907
Male,B.Tech,ECE,7.043227989916021
Female,MS,CSE,8.154891076343715
Male,B.Tech,ECE,8.665417760243976
Male,B.Tech,CSE,7.7901509401188225
Male,MS,CHD,8.011845587760623
Male,B.Tech,ECE,6.023395255302167
Male,B.Tech,CSE,8.716059116851879
Male,B.Tech,ECE,6.196007263401094
Male,B.Tech,CHD,6.714390384389783
Male,B.Tech,CHD,6.6612082305096685
Female,MS,CND,8.921429062638822
Male,PhD,CND,8.852532451759835
Female,B.Tech,CSE,7.928308401942469
Female,MS,CSE,6.91182362434232
Female,B.Tech,ECE,8.92885901103659
Female,B.Tech,CSE,8.35886979882038
Female,B.Tech,CSE,7.326911957091749
Male,B.Tech,ECE,5.73306290892584
Male,B.Tech,CSE,7.258153056691429
Male,B.Tech,ECE,7.87156915818565
Male,MS,CSE,8.051765598498013
Female,B.Tech,CSE,6.795667652653634
Male,MS,CND,8.205934954823263
Female,B.Tech,ECE,7.010943449339893
Male,B.Tech,ECE,7.714311840116273
Male,B.Tech,ECE,7.003059170079342
Male,MS,CSE,8.0696633813102
Female,PhD,CHD,9.103435212566419
Male,B.Tech,ECE,7.13895547904446
Male,B.Tech,CSE,7.764662672897931
Male,B.Tech,CSE,5.966270771469383
Female,B.Tech,CSE,6.291601906913891
Male,B.Tech,CSE,7.4296937875436155
Male,B.Tech,ECE,9.173957124462689
Female,B.Tech,CSE,6.155558483948539
Male,B.Tech,ECE,7.498235667570044
Female,B.Tech,ECE,7.308708664909117
Female,B.Tech,CND,5.301634480469291
Male,B.Tech,CND,7.826101866641415
Female,B.Tech,CSE,7.258734108673763
Male,B.Tech,CHD,5.998115926158445
Male,MS,CSE,7.914172800922331
Male,MS,ECE,7.901992117513867
Female,B.Tech,ECE,6.600739116777101
Female,MS,CSE,7.883346263031563
Male,PhD,CHD,9.801593497049677
Male,B.Tech,CSE,7.747729184733771
Male,MS,CSE,8.970954009150951
Female,MS,CSE,7.702318663357881
Female,B.Tech,CHD,7.71765097972786
Male,PhD,CHD,8.629018351024607
Female,B.Tech,CHD,7.474934452021699
Male,PhD,CHD,8.679068428751766
Female,B.Tech,CND,6.748653279663332
Male,B.Tech,CHD,7.614335639244902
Female,MS,CND,8.50131912636809
Female,B.Tech,ECE,7.691011694060278
Male,MS,CSE,7.665955102906658
Male,B.Tech,ECE,7.13924285586233
Female,B.Tech,CHD,6.781955815423028
Male,MS,ECE,7.685065266682258
Male,B.Tech,CSE,8.099209473558199
Female,B.Tech,ECE,10.0
Male,MS,CHD,7.972544158839568
Female,PhD,CSE,7.436489973752584
Male,B.Tech,CND,7.924292642173881
Male,B.Tech,ECE,6.844487972020121
Male,B.Tech,CHD,7.1701813479674374
Female,MS,CND,7.337340923269965
Male,B.Tech,CSE,6.1222023597895925
Male,MS,ECE,7.933538009077447
Female,B.Tech,CSE,5.489416768952651
Male,B.Tech,CSE,7.221743281667472
Female,PhD,CND,8.181351027174795
Male,MS,CND,6.508099400995861
Male,B.Tech,CND,8.41780719236382
Male,B.Tech,CSE,7.034465157004913
Male,B.Tech,CSE,7.406516740029055
Male,B.Tech,CSE,7.77446539248087
Male,MS,CHD,8.352962664026238
Female,B.Tech,CSE,8.035830483450003
Male,B.Tech,ECE,7.541471022072994
Male,B.Tech,ECE,5.8926230622696725
Male,B.Tech,CSE,8.003357414373832
Female,MS,ECE,8.37256506627587
Male,B.Tech,ECE,6.485771990188971
Male,B.Tech,CSE,8.07402016027606
Other,B.Tech,CHD,5.181401368740135
Female,B.Tech,CND,8.228901129927904
Male,B.Tech,CSE,6.876742082469644
Male,B.Tech,ECE,6.313324333021229
Male,B.Tech,CSE,5.700683091634568
Male,B.Tech,ECE,6.096581386795245
Male,B.Tech,CHD,5.763254179034362
Male,PhD,CND,8.608957165414594
Female,B.Tech,CSE,7.810372924542996
Female,B.Tech,CSE,4.961097058144219
Male,B.Tech,ECE,8.020595580287052
Female,MS,CSE,9.104192751448736
Male,PhD,CHD,8.79388416484321
Male,MS,ECE,7.880312565457905
Female,B.Tech,CND,8.618444968254176
Male,B.Tech,CSE,6.584551506668516
Female,B.Tech,CSE,8.041082027905283
Female,B.Tech,CND,7.238039100043984
Male,B.Tech,ECE,7.9889683254214745
Female,B.Tech,CHD,7.271494329517597
Female,B.Tech,CHD,8.863121170762593
Male,MS,CND,9.04701337185054
Male,MS,CND,7.992677681674134
Female,B.Tech,CSE,8.43122295570914
Male,MS,ECE,7.32726355140293
Female,MS,CND,8.684132358724385
Male,B.Tech,CND,6.1816632214112825
Male,B.Tech,CND,6.394014973274407
Female,MS,ECE,8.381546453294508
Male,B.Tech,CHD,8.69308323354129
Male,B.Tech,ECE,6.973465169436286
Male,PhD,ECE,7.735876042290089
Male,B.Tech,ECE,6.563656178502372
Male,B.Tech,ECE,6.365219405208552
Female,MS,CND,8.126547139777701
Female,PhD,CND,8.085226629147797
Male,B.Tech,ECE,6.971716517258754
Male,B.Tech,CSE,6.664080506436913
Male,B.Tech,ECE,7.205592773182389
Male,B.Tech,CSE,5.896232159427108
Female,PhD,CHD,9.449430461462468
Male,PhD,CND,8.17404895980803
Male,B.Tech,CND,6.0568566045540635
Female,B.Tech,ECE,5.769042327142948
Female,PhD,CND,7.725225059353491
Male,MS,ECE,8.757906870428064
Female,MS,CSE,6.841668256807441
Female,MS,ECE,8.026389815194307
Male,B.Tech,CSE,6.719228171596979
Male,B.Tech,CSE,7.945274840734646
Female,B.Tech,CSE,8.271970193685219
Female,B.Tech,CHD,5.500586162208724
Female,B.Tech,ECE,7.43696484177068
Female,B.Tech,CSE,7.847827052042042
Male,B.Tech,CSE,7.445004555167003
Male,B.Tech,ECE,6.945811848986389
Male,B.Tech,CSE,7.578156535084063
Female,B.Tech,ECE,6.9088539661596835
Male,B.Tech,ECE,5.787386408359541
Male,B.Tech,ECE,6.089471229410355
Male,B.Tech,ECE,5.523813043952231
Male,MS,CHD,8.886031298728339
Male,B.Tech,ECE,7.371119699677446
Female,PhD,ECE,8.528357242135819
Male,PhD,ECE,8.083050178979406
Female,MS,ECE,8.83657011813326
Female,MS,ECE,8.972597457167794
Male,MS,CND,7.6115449124273775
Male,B.Tech,ECE,7.11197722891894
Male,MS,CND,8.37153199522933
Male,B.Tech,CSE,4.414722784074
Female,MS,CSE,7.180598449017485
Male,B.Tech,CND,9.16269079812306
Male,B.Tech,ECE,7.59109909039883
Male,B.Tech,ECE,7.375725327323686
Female,MS,CHD,7.386129981233068
Female,B.Tech,ECE,5.768990595559994
Female,B.Tech,CSE,7.44952976427923
Female,B.Tech,CHD,9.13903970209028
Male,B.Tech,ECE,6.861362845172637
Male,B.Tech,CND,6.781435328779603
Female,B.Tech,CND,5.316632650037895
Female,MS,CSE,7.617342488501594
Female,B.Tech,CND,6.873020115038367
Female,B.Tech,ECE,8.476737201278976
Male,B.Tech,CSE,8.384136050417425
Female,B.Tech,ECE,7.362970671252747
Male,PhD,ECE,8.147509284065428
Male,B.Tech,ECE,7.913494523083346
Male,B.Tech,ECE,6.336442172735591
Male,PhD,CND,8.550161389606973
Female,B.Tech,CHD,4.931799503365919
Female,B.Tech,CSE,6.960580411789938
Male,MS,CHD,7.639530970955754
Male,MS,CSE,7.815678591541754
Male,B.Tech,ECE,4.853267931851379
Male,B.Tech,CSE,6.687945648060312
Female,B.Tech,ECE,6.648451519486985
Male,PhD,CND,8.778849939144878
Male,MS,ECE,7.748353540039997
Male,B.Tech,ECE,7.074246164928086
Male,B.Tech,ECE,8.75299212193548
Male,MS,ECE,8.418747000110448
Male,B.Tech,CSE,6.525887718049521
Male,B.Tech,ECE,8.938058646949191
Male,B.Tech,CSE,6.01394899493042
Female,MS,CND,8.96136341418962
Male,B.Tech,CSE,7.1266650073343865
Male,B.Tech,CHD,6.998888556007897
Female,B.Tech,CHD,5.644509480428855
Female,B.Tech,ECE,7.930724562816357
Female,PhD,CSE,8.130001230526393
Female,B.Tech,ECE,7.546755037312361
Male,MS,CND,9.584580294954476
Female,B.Tech,CHD,6.692976641997541
Female,MS,CND,7.554696217717568
Male,B.Tech,ECE,7.1908266185833725
Male,PhD,CND,8.854987229694535
Male,B.Tech,ECE,6.165895108556285
Male,B.Tech,CND,7.640689803288778
Male,MS,CSE,8.243219270517997
Male,B.Tech,CSE,6.252365837881418
Female,B.Tech,CSE,7.111621720591081
Male,B.Tech,ECE,6.858708699638891
Female,B.Tech,CND,7.413264813260041
Male,B.Tech,ECE,6.735455210883841
Male,MS,CSE,8.014151995155565
Male,B.Tech,CND,7.178037557110816
Male,PhD,CSE,8.488341573171127
Male,MS,CSE,9.133200320835748
Male,B.Tech,CSE,7.747327104523591
Male,B.Tech,ECE,8.32010241802804
Male,B.Tech,CSE,8.460802183000315
Female,MS,CHD,8.862315191547824
Male,MS,CND,6.9925087725426325
Female,PhD,ECE,9.263388015377348
Female,B.Tech,ECE,7.018830330556255
Male,PhD,CHD,8.71296552518705
Male,MS,CSE,10.0
Male,B.Tech,CND,7.035681519303927
Male,B.Tech,CSE,5.528965666710404
Female,B.Tech,ECE,5.916818049657046
Female,B.Tech,CSE,8.080609033364011
Male,B.Tech,ECE,8.239473766147345
Female,B.Tech,CSE,6.528257320946788
Male,B.Tech,CSE,7.481849305543369
Female,B.Tech,CSE,6.002733073091164
Male,B.Tech,CHD,6.920364654660181
Male,MS,CSE,7.762169478995294
Female,B.Tech,CHD,7.413994551832249
Female,PhD,CSE,9.36828604004922
Male,B.Tech,ECE,6.114967914062711
Female,B.Tech,ECE,7.227243479975066
Male,B.Tech,CSE,5.569401947786178
Male,B.Tech,CHD,7.755559881445491
Female,B.Tech,CSE,5.5867633735564315
Female,B.Tech,ECE,6.60946442151699
Male,B.Tech,ECE,10.0
Male,B.Tech,CSE,7.38567982637745
Female,B.Tech,ECE,5.753712352039811
Female,PhD,ECE,8.502363394205862
Male,PhD,ECE,7.819607053464995
Female,B.Tech,CHD,7.464111186541876
Male,PhD,CND,8.244018290295491
Male,PhD,CND,7.904530092006023
Female,B.Tech,CSE,7.49765316729116
Female,B.Tech,CSE,5.140409655519148
Male,PhD,CND,7.741899128128897
Male,B.Tech,ECE,5.8842787541296495
Male,B.Tech,CND,6.432426912353806
Female,B.Tech,CSE,6.508937307120723
Male,B.Tech,CND,6.760849607628734
Female,B.Tech,CSE,5.780138717311428
Male,B.Tech,CND,6.765391539261083
Male,B.Tech,CSE,6.716295498582163
Male,B.Tech,CHD,8.814923219165681
Male,B.Tech,CHD,7.77986041169675
Male,MS,CSE,7.8623353510793805
Male,MS,ECE,8.935934078223722
Male,B.Tech,ECE,5.949978809032231
Male,B.Tech,ECE,6.533415600419955
Male,B.Tech,CSE,6.176493232050182
Male,B.Tech,ECE,7.947208452292191
Male,B.Tech,CND,5.410231485677256
Male,B.Tech,ECE,7.71164929247344
Female,MS,CHD,8.447646835936407
Male,B.Tech,ECE,7.159941547849021
Female,B.Tech,ECE,7.700976804953249
Male,B.Tech,CSE,7.575708954119023
Male,B.Tech,CSE,8.106861370335906
Male,PhD,ECE,8.483649967167391
Male,B.Tech,CSE,7.699339154039489
Male,MS,CSE,8.739114654887652
Female,B.Tech,CHD,6.245777373647571
Female,B.Tech,CSE,4.318695965949462
Male,B.Tech,ECE,7.922473680428972
Male,MS,CHD,9.126847587023247
Male,B.Tech,CSE,5.656240322540031
Male,B.Tech,ECE,8.60129351593429
Female,MS,ECE,9.474804339998798
Female,MS,ECE,7.37633217338622
Male,B.Tech,CSE,6.641674472236552
Female,B.Tech,CSE,7.209016468660438
Male,B.Tech,CHD,6.9871322033656185
Male,B.Tech,ECE,6.5839093279561745
Female,B.Tech,CSE,7.0859583250911
Female,B.Tech,CND,6.032914422937133
Female,B.Tech,CSE,8.811957591741535
Other,MS,CSE,6.413913531744968
Male,B.Tech,ECE,6.030051328898175
Female,B.Tech,CND,6.41468820428431
Male,B.Tech,ECE,7.301758364033429
Female,B.Tech,CSE,5.313802667390608
Male,B.Tech,CSE,7.880429312896855
Male,B.Tech,CND,6.279646893591339
Male,B.Tech,ECE,6.818368651958361
Male,B.Tech,ECE,5.6371838509584276
Female,B.Tech,CND,7.369664738311571
Female,B.Tech,CND,7.511371480307418
Male,MS,ECE,7.958927906891836
Female,MS,CND,7.152579353497544
Female,B.Tech,CHD,7.261608249288001
Male,B.Tech,ECE,5.851194637765664
Female,B.Tech,ECE,8.320062883664564
Male,PhD,CND,8.892403243584097
Female,B.Tech,CND,6.594532199510661
Male,MS,ECE,7.467029467499248
Male,B.Tech,CSE,7.64785051432108
Female,B.Tech,CSE,5.967638313804237
Male,B.Tech,ECE,6.2710699321821455
Female,B.Tech,CSE,7.466502710352054
Male,MS,ECE,8.8788707125145
Male,B.Tech,CSE,6.8082929319933285
Female,B.Tech,CSE,6.423340901645642
Male,B.Tech,ECE,6.649598836323208
Female,B.Tech,ECE,7.63770091092922
Male,B.Tech,CSE,5.601794443551494
Female,B.Tech,ECE,8.839255430689278
Female,B.Tech,CSE,6.477435066165343
Female,B.Tech,ECE,7.563966335768955
Male,B.Tech,CSE,7.373964644679016
Female,B.Tech,ECE,5.527832577763639
Female,B.Tech,ECE,7.318718724391458
Male,MS,CHD,8.701147553529644
Male,B.Tech,ECE,5.447833289551497
Male,MS,CHD,7.196261536055966
Female,B.Tech,CHD,6.680263347036297
Male,B.Tech,ECE,7.699362675151861
Female,B.Tech,CSE,7.841149981644863
Male,B.Tech,CSE,7.969822804452522
Female,B.Tech,ECE,6.810632766225799
Female,B.Tech,CND,5.018183599615208
Female,MS,CND,8.024519935153114
Female,B.Tech,CSE,9.403635831174906
Male,B.Tech,ECE,6.763886973408911
Male,MS,ECE,8.46719376149194
Male,MS,ECE,6.7844035426414635
Other,B.Tech,CSE,6.720828930948846
Male,PhD,CHD,8.498873095719116
Male,PhD,CND,8.028772841899121
Female,MS,CSE,7.729458508260418
Male,MS,CSE,7.862126891027801
Female,PhD,ECE,8.365599899706318
Female,PhD,ECE,8.52573140824066
Male,MS,CND,8.157718470731622
Male,B.Tech,CSE,6.614294631500714
Male,B.Tech,ECE,6.818232661492631
Male,MS,ECE,7.216342952328497
Female,B.Tech,CSE,7.887738353068837
Male,PhD,CSE,8.105266921121496
Male,B.Tech,CSE,7.4941223667539845
Male,B.Tech,CHD,7.7103780384055725
Male,B.Tech,CSE,6.796307299878343
Male,B.Tech,CSE,5.4666468132442345
Male,MS,ECE,8.067211051711785
Female,MS,CSE,9.655987116258409
Female,B.Tech,CHD,5.351879114089854
Male,B.Tech,CND,6.414804647332506
Male,B.Tech,ECE,7.784135131439914
Male,MS,CND,7.49861691448419
Male,B.Tech,CSE,4.431589255000283
Male,MS,CSE,7.9809530306603085
Other,B.Tech,CSE,4.498567401122283
Male,MS,CSE,7.46406491192699
Male,B.Tech,CSE,7.681259994709305
Male,B.Tech,CHD,6.924117440395257
Female,B.Tech,CSE,4.2316594365499896
Male,B.Tech,CSE,6.840610369599883
Male,B.Tech,CSE,8.070337533836403
Male,B.Tech,CSE,7.709959801887131
Female,MS,CHD,8.5850885164707
Female,B.Tech,ECE,5.233856356474833
Male,B.Tech,CND,6.282512522775454
Male,MS,ECE,7.948562945552032
Male,MS,ECE,8.032660632626847
Female,B.Tech,ECE,8.470422119818412
Male,B.Tech,CSE,5.649856718210396
Female,B.Tech,ECE,6.435487976396168
Male,B.Tech,CSE,5.305031303760031
Male,B.Tech,CND,6.016620549475223
Male,B.Tech,CSE,6.359116023137633
Male,B.Tech,ECE,6.230701525345676
Male,B.Tech,ECE,8.91765697564908
Male,B.Tech,CHD,7.536039275007275
Female,B.Tech,CSE,5.349685459730467
Female,B.Tech,ECE,8.741676383952202
Female,B.Tech,ECE,6.0532804065997015
Male,B.Tech,ECE,6.531926322462678
Female,B.Tech,CSE,7.410594559022797
Male,B.Tech,CHD,5.08808034644065
Male,B.Tech,ECE,7.707614183021045
Male,B.Tech,CSE,6.760978433797762
Male,B.Tech,CND,8.227792938238533
Male,MS,CHD,7.802438845898301
Male,MS,ECE,8.186524083323011
Male,B.Tech,ECE,6.838101395595069
Male,B.Tech,CSE,6.557363422639838
Female,B.Tech,ECE,6.551743743325246
Male,PhD,CHD,8.541987133161161
Male,B.Tech,ECE,8.28232733654582
Female,B.Tech,ECE,7.607043506813839
Male,B.Tech,CSE,7.004167137736537
Female,B.Tech,ECE,8.452673386417736
Female,B.Tech,CSE,6.459144493941352
Female,B.Tech,ECE,7.357560306951354
Male,MS,CSE,7.4974806063024975
Male,MS,CND,7.6136794181080285
Male,B.Tech,ECE,5.4391723886352885
Male,B.Tech,ECE,6.246036107544208
Male,B.Tech,CSE,6.4707678257301415
Female,B.Tech,CHD,7.916573812329656
Male,B.Tech,ECE,6.487061603780632
Male,B.Tech,ECE,8.56463544381508
Female,B.Tech,CHD,7.958600230257015
Male,MS,ECE,8.17200798626409
Female,PhD,ECE,7.528622298241352
Female,B.Tech,ECE,6.580929692949713
Female,B.Tech,CSE,6.686725616829651
Male,MS,CSE,7.855103517031039
Male,PhD,CHD,8.270822221469523
Female,MS,CSE,7.584633871348384
Female,B.Tech,ECE,5.699732295741466
Male,B.Tech,CHD,6.941985024335075
Male,B.Tech,CSE,7.155347567835484
Male,B.Tech,CSE,7.446661784891968
Female,B.Tech,CND,7.32518592699838
Male,B.Tech,ECE,7.137956891643633
Male,MS,CSE,7.007413532387211
Male,B.Tech,CHD,9.344758041747529
Male,MS,CHD,8.27271491331416
Male,B.Tech,CSE,9.366579457216243
Male,MS,CSE,6.961042561996409
Female,B.Tech,CSE,6.5922875065060005
Male,B.Tech,CSE,6.010297069002529
Male,B.Tech,ECE,9.187022825967176
Male,B.Tech,CSE,7.4616864439169435
Male,B.Tech,CND,7.778811688773264
Male,B.Tech,ECE,6.446908538892929
Male,B.Tech,CSE,5.655337906458346
Male,B.Tech,CSE,6.694449236309756
Male,B.Tech,CSE,6.173257489452589
Male,B.Tech,ECE,6.990246363739501
Female,B.Tech,CSE,5.939051075336386
Male,B.Tech,ECE,7.751748599301466
Male,B.Tech,CSE,6.417439120679018
Female,B.Tech,CND,6.4042050000853905
Male,MS,CND,7.667931784854885
Male,B.Tech,ECE,6.800197279473116
Male,B.Tech,ECE,6.045722081345939
Male,B.Tech,ECE,6.2352943912578525
Male,MS,CSE,7.995154687243325
Male,B.Tech,CND,6.280210204448435
Male,B.Tech,CSE,7.410004035202031
Female,PhD,ECE,8.643166949341433
Male,B.Tech,CSE,7.2354251066540725
Female,B.Tech,ECE,9.757601373676994
Male,MS,ECE,8.261406164523825
Female,B.Tech,CSE,6.412328224165155
Male,MS,CSE,6.262393807865671
Male,B.Tech,CSE,6.964692694132633
Male,B.Tech,CSE,6.632657026795024
Male,B.Tech,ECE,6.652191555271974
Female,B.Tech,CSE,6.40803502609492
Male,PhD,CND,8.324621781005739
Female,B.Tech,CSE,7.47940711872186
Male,B.Tech,CSE,5.7028432363251955
Male,MS,CSE,8.839287125298844
Male,B.Tech,ECE,4.961123429081063
Male,B.Tech,CHD,7.801266388218323
Male,B.Tech,CND,7.763760057551499
Male,B.Tech,CND,6.639130707029807
Female,B.Tech,CSE,7.359997540956845
Male,B.Tech,ECE,8.702726714900482
Female,MS,ECE,8.652805567931237
Female,MS,ECE,8.89269013305927
Female,B.Tech,ECE,8.065673462257259
Male,MS,ECE,7.4744778443660245
Male,B.Tech,CSE,6.858872103442996
Female,B.Tech,CSE,7.438881278167226
Female,B.Tech,CND,7.163291601846191
Male,B.Tech,CHD,8.616109789093702
Male,MS,ECE,8.729229511700847
Male,B.Tech,CSE,7.649054405349026
Female,B.Tech,CND,7.363858804563855
Male,B.Tech,ECE,5.833337122156516
Male,PhD,ECE,8.989950506954692
Male,B.Tech,CHD,8.076477174275308
Female,B.Tech,CSE,6.634001168867836
Male,B.Tech,ECE,8.358396269420648
Male,B.Tech,ECE,7.492385949435278
Male,B.Tech,ECE,7.417412537338321
Male,B.Tech,ECE,8.641920003756441
Female,B.Tech,CSE,8.230615315335635
Male,MS,ECE,8.441834217524795
Male,B.Tech,CSE,5.619372236078297
Female,MS,ECE,7.572399283144675
Male,B.Tech,CSE,7.977088712080663
Female,B.Tech,CND,7.63414304742633
Male,B.Tech,ECE,6.708392817757933
Male,B.Tech,ECE,6.346876310875563
Female,MS,CSE,8.375231128231428
Male,B.Tech,CHD,7.070600820687344
Male,MS,CSE,7.280909967584906
Male,B.Tech,ECE,9.107143286169427
Female,B.Tech,ECE,7.018620042569356
Male,B.Tech,CSE,6.711746184529103
Male,B.Tech,CSE,6.351121538138537
Female,PhD,CND,7.301572357858403
Male,B.Tech,ECE,5.873332812659336
